"","Barcode","Head","Tail","Tophat","Soap","FusionScan","Prada"
"46988","TCGA-AB-2999-03B_2","HFM1","ENSG00000239935","Tophat",NA,NA,NA
"46989","TCGA-AB-2999-03B_2","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"46990","TCGA-AB-2999-03B_2","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"46991","TCGA-AB-2999-03B_2","HFM1","PPEF2","Tophat",NA,NA,NA
"46993","TCGA-AB-2999-03B_2","HFM1","SEC14L1","Tophat",NA,NA,NA
"46996","TCGA-AB-2999-03B_2","HSP90B1","LRRC28","Tophat",NA,NA,NA
"46997","TCGA-AB-2999-03B_2","MALAT1","ENSG00000225630","Tophat",NA,NA,NA
"46998","TCGA-AB-2999-03B_2","MALAT1","ENSG00000237973","Tophat",NA,NA,NA
"46999","TCGA-AB-2999-03B_2","OST4","AGBL5","Tophat",NA,NA,NA
"47001","TCGA-AB-2999-03B_2","PCBD2","KIAA0825","Tophat",NA,NA,NA
"47002","TCGA-AB-2999-03B_2","PCBP2","FLJ39080","Tophat",NA,NA,NA
"47004","TCGA-AB-2999-03B_2","PID1","ENSG00000225630","Tophat",NA,NA,NA
"47005","TCGA-AB-2999-03B_2","PID1","ENSG00000229344","Tophat",NA,NA,NA
"47006","TCGA-AB-2999-03B_2","PID1","ENSG00000239935","Tophat",NA,NA,NA
"47010","TCGA-AB-2999-03B_2","PML","RARA",NA,"Soapfuse",NA,NA
"47073","TCGA-AB-2999-03B_2","PPEF2","HFM1","Tophat",NA,NA,NA
"47074","TCGA-AB-2999-03B_2","PREB","ABHD1","Tophat",NA,NA,NA
"47075","TCGA-AB-2999-03B_2","RPL11","ENSG00000244192","Tophat",NA,NA,NA
"47076","TCGA-AB-2999-03B_2","RPL35A","ENSG00000229814","Tophat",NA,NA,NA
"47077","TCGA-AB-2999-03B_2","RPL8","ENSG00000225267","Tophat",NA,NA,NA
"47078","TCGA-AB-2999-03B_2","RPLP2","ENSG00000240652","Tophat",NA,NA,NA
"47079","TCGA-AB-2999-03B_2","RPS19","ENSG00000214612","Tophat",NA,NA,NA
"47080","TCGA-AB-2999-03B_2","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"47081","TCGA-AB-2999-03B_2","SDR39U1","KHNYN","Tophat",NA,NA,NA
"47082","TCGA-AB-2999-03B_2","SEC14L1","HFM1","Tophat",NA,NA,NA
"47084","TCGA-AB-2999-03B_2","ZNF746","ZNF767P","Tophat",NA,NA,NA
"47085","TCGA-AB-2999-03B_2","ADSL","SGSM3",NA,"Soapfuse",NA,NA
"47088","TCGA-AB-2999-03B_2","C9orf43","RGS3",NA,"Soapfuse",NA,NA
"47091","TCGA-AB-2999-03B_2","CFD","FLVCR1",NA,"Soapfuse",NA,NA
"47092","TCGA-AB-2999-03B_2","CTBS","GNG5",NA,"Soapfuse",NA,NA
"47104","TCGA-AB-2999-03B_2","CTNNBIP1","CLSTN1",NA,"Soapfuse",NA,NA
"47119","TCGA-AB-2999-03B_2","CTSLL2","BMS1P6",NA,"Soapfuse",NA,NA
"47121","TCGA-AB-2999-03B_2","KLF16","REXO1",NA,"Soapfuse",NA,NA
"47123","TCGA-AB-2999-03B_2","NCRNA00103","CD99",NA,"Soapfuse",NA,NA
"47135","TCGA-AB-2999-03B_2","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"47143","TCGA-AB-2999-03B_2","PRKAA1","TTC33",NA,"Soapfuse",NA,NA
"47145","TCGA-AB-2999-03B_2","RPL36A","MYO10",NA,"Soapfuse",NA,NA
"47155","TCGA-AB-2999-03B_2","RPS29","RAP1A",NA,"Soapfuse",NA,NA
"47159","TCGA-AB-2999-03B_2","SMG5","PAQR6",NA,"Soapfuse",NA,NA
"47169","TCGA-AB-2999-03B_2","SUGT1P","NOL6",NA,"Soapfuse",NA,NA
"47176","TCGA-AB-2999-03B_2","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"47179","TCGA-AB-2999-03B_2","TRIM58","OR2W3",NA,"Soapfuse",NA,NA
"47180","TCGA-AB-2999-03B_2","VAMP8","VAMP5",NA,"Soapfuse",NA,NA
"47184","TCGA-AB-2999-03B_4","ANKRD30BL","MPO","Tophat",NA,NA,NA
"47185","TCGA-AB-2999-03B_4","ANKRD30BL","PCBD2","Tophat",NA,NA,NA
"47187","TCGA-AB-2999-03B_4","ARL8B","TEX101","Tophat",NA,NA,NA
"47188","TCGA-AB-2999-03B_4","ATP6V1G2-DDX39B","ENSG00000254406","Tophat",NA,NA,NA
"47189","TCGA-AB-2999-03B_4","BAZ2A","RBMS2","Tophat",NA,NA,NA
"47190","TCGA-AB-2999-03B_4","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"47191","TCGA-AB-2999-03B_4","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"47192","TCGA-AB-2999-03B_4","CASP6","ENSG00000005059","Tophat",NA,NA,NA
"47193","TCGA-AB-2999-03B_4","DLG2","UNC45B","Tophat",NA,NA,NA
"47194","TCGA-AB-2999-03B_4","EIF3E","KHDC1","Tophat",NA,NA,NA
"47195","TCGA-AB-2999-03B_4","EIF3G","P2RY11","Tophat",NA,NA,NA
"47196","TCGA-AB-2999-03B_4","EIF3I","EIF3IP1","Tophat",NA,NA,NA
"47197","TCGA-AB-2999-03B_4","ENO1","EDARADD","Tophat",NA,NA,NA
"47198","TCGA-AB-2999-03B_4","FER","GNB2L1","Tophat",NA,NA,NA
"47201","TCGA-AB-2999-03B_4","FUZ","AP2A1","Tophat",NA,NA,NA
"47202","TCGA-AB-2999-03B_4","GRID2","GNB2L1","Tophat",NA,NA,NA
"47203","TCGA-AB-2999-03B_4","HCG17","HLA-C","Tophat",NA,NA,NA
"47204","TCGA-AB-2999-03B_4","HFM1","ENSG00000226958","Tophat",NA,NA,NA
"47205","TCGA-AB-2999-03B_4","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"47206","TCGA-AB-2999-03B_4","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"47207","TCGA-AB-2999-03B_4","HFM1","PCBD2","Tophat",NA,NA,NA
"47208","TCGA-AB-2999-03B_4","HFM1","PPEF2","Tophat",NA,NA,NA
"47210","TCGA-AB-2999-03B_4","HFM1","SEC14L1","Tophat",NA,NA,NA
"47212","TCGA-AB-2999-03B_4","HLA-C","HLA-B","Tophat",NA,NA,NA
"47213","TCGA-AB-2999-03B_4","HLA-G","HLA-B","Tophat",NA,NA,NA
"47214","TCGA-AB-2999-03B_4","HSP90B1","LRRC28","Tophat",NA,NA,NA
"47215","TCGA-AB-2999-03B_4","JAK2","TCF3","Tophat",NA,NA,NA
"47216","TCGA-AB-2999-03B_4","KIAA0825","PCBD2","Tophat",NA,NA,NA
"47217","TCGA-AB-2999-03B_4","MALAT1","ENSG00000225630","Tophat",NA,NA,NA
"47218","TCGA-AB-2999-03B_4","MALAT1","ENSG00000230021","Tophat",NA,NA,NA
"47219","TCGA-AB-2999-03B_4","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"47220","TCGA-AB-2999-03B_4","NPSR1","NCAPD2","Tophat",NA,NA,NA
"47221","TCGA-AB-2999-03B_4","OST4","AGBL5","Tophat",NA,NA,NA
"47222","TCGA-AB-2999-03B_4","PCBD2","ENSG00000230021","Tophat",NA,NA,NA
"47223","TCGA-AB-2999-03B_4","PCBD2","KIAA0825","Tophat",NA,NA,NA
"47228","TCGA-AB-2999-03B_4","PCBP2","FLJ39080","Tophat",NA,NA,NA
"47230","TCGA-AB-2999-03B_4","PDE3A","ENSG00000225630","Tophat",NA,NA,NA
"47232","TCGA-AB-2999-03B_4","PID1","ENSG00000225630","Tophat",NA,NA,NA
"47233","TCGA-AB-2999-03B_4","PID1","ENSG00000239935","Tophat",NA,NA,NA
"47235","TCGA-AB-2999-03B_4","PML","RARA","Tophat","Soapfuse",NA,NA
"47267","TCGA-AB-2999-03B_4","PPEF2","HFM1","Tophat",NA,NA,NA
"47268","TCGA-AB-2999-03B_4","PTEN","RPL11","Tophat",NA,NA,NA
"47269","TCGA-AB-2999-03B_4","RPL8","ENSG00000225267","Tophat",NA,NA,NA
"47270","TCGA-AB-2999-03B_4","RPLP2","ENSG00000240652","Tophat",NA,NA,NA
"47271","TCGA-AB-2999-03B_4","RPS19","ENSG00000214612","Tophat",NA,NA,NA
"47272","TCGA-AB-2999-03B_4","RPS21","TAPT1-AS1","Tophat",NA,NA,NA
"47273","TCGA-AB-2999-03B_4","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"47274","TCGA-AB-2999-03B_4","SEC14L1","HFM1","Tophat",NA,NA,NA
"47276","TCGA-AB-2999-03B_4","ZNF746","ZNF767P","Tophat",NA,NA,NA
"47277","TCGA-AB-2999-03B_4","C9orf43","RGS3",NA,"Soapfuse",NA,NA
"47280","TCGA-AB-2999-03B_4","CFD","NEGR1",NA,"Soapfuse",NA,NA
"47281","TCGA-AB-2999-03B_4","CTBS","GNG5",NA,"Soapfuse",NA,NA
"47290","TCGA-AB-2999-03B_4","CTSLL2","BMS1P6",NA,"Soapfuse",NA,NA
"47292","TCGA-AB-2999-03B_4","FUT4","PIWIL4",NA,"Soapfuse",NA,NA
"47294","TCGA-AB-2999-03B_4","KAT2A","MPO",NA,"Soapfuse",NA,NA
"47298","TCGA-AB-2999-03B_4","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"47370","TCGA-AB-2999-03B_4","RPS29","RAP1A",NA,"Soapfuse",NA,NA
"47374","TCGA-AB-2999-03B_4","RPS4Y1","ZNF395",NA,"Soapfuse",NA,NA
"47376","TCGA-AB-2999-03B_4","SMG5","PAQR6",NA,"Soapfuse",NA,NA
"47394","TCGA-AB-2999-03B_4","SUGT1P","NOL6",NA,"Soapfuse",NA,NA
"47401","TCGA-AB-2999-03B_4","TAS2R14","PRR4",NA,"Soapfuse",NA,NA
"47402","TCGA-AB-2999-03B_4","TPT1","B4GALT5",NA,"Soapfuse",NA,NA
"47408","TCGA-AB-2999-03B_4","VAMP8","VAMP5",NA,"Soapfuse",NA,NA
"47414","TCGA-AB-2999-03B_4","VPS45","PLEKHO1",NA,"Soapfuse",NA,NA
"47430","TCGA-AB-3000-03A_6","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"47431","TCGA-AB-3000-03A_6","ANKRD30BL","MPO","Tophat",NA,NA,NA
"47432","TCGA-AB-3000-03A_6","ANKRD30BL","PABPC1","Tophat",NA,NA,NA
"47433","TCGA-AB-3000-03A_6","ANKRD30BL","ZFP36","Tophat",NA,NA,NA
"47435","TCGA-AB-3000-03A_6","ARL8B","TEX101","Tophat",NA,NA,NA
"47436","TCGA-AB-3000-03A_6","C16orf58","SLC5A2","Tophat",NA,NA,NA
"47437","TCGA-AB-3000-03A_6","CCDC148","HNRNPDL","Tophat",NA,NA,NA
"47438","TCGA-AB-3000-03A_6","CD74","HFM1","Tophat",NA,NA,NA
"47439","TCGA-AB-3000-03A_6","DDX3Y","DDX3X","Tophat",NA,NA,NA
"47440","TCGA-AB-3000-03A_6","DKFZP586I1420","PSMC5","Tophat",NA,NA,NA
"47441","TCGA-AB-3000-03A_6","DLG2","UNC45B","Tophat",NA,NA,NA
"47445","TCGA-AB-3000-03A_6","EIF3G","P2RY11","Tophat",NA,NA,NA
"47446","TCGA-AB-3000-03A_6","ENO1","EDARADD","Tophat",NA,NA,NA
"47449","TCGA-AB-3000-03A_6","FAM32A","CECR1","Tophat",NA,NA,NA
"47450","TCGA-AB-3000-03A_6","HFM1","CD74","Tophat",NA,NA,NA
"47453","TCGA-AB-3000-03A_6","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"47454","TCGA-AB-3000-03A_6","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"47455","TCGA-AB-3000-03A_6","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"47456","TCGA-AB-3000-03A_6","HFM1","PCBD2","Tophat",NA,NA,NA
"47459","TCGA-AB-3000-03A_6","HFM1","PPEF2","Tophat",NA,NA,NA
"47462","TCGA-AB-3000-03A_6","HFM1","RAC2","Tophat",NA,NA,NA
"47463","TCGA-AB-3000-03A_6","HFM1","SEC14L1","Tophat",NA,NA,NA
"47464","TCGA-AB-3000-03A_6","HLA-C","HLA-B","Tophat",NA,NA,NA
"47466","TCGA-AB-3000-03A_6","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"47468","TCGA-AB-3000-03A_6","HLA-G","HLA-C",NA,"Soapfuse",NA,NA
"47486","TCGA-AB-3000-03A_6","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"47487","TCGA-AB-3000-03A_6","KANSL1","ENSG00000246634","Tophat",NA,NA,NA
"47488","TCGA-AB-3000-03A_6","LMTK2","TBC1D5","Tophat",NA,NA,NA
"47489","TCGA-AB-3000-03A_6","LOC440311","GLTSCR2","Tophat",NA,NA,NA
"47490","TCGA-AB-3000-03A_6","MALAT1","ENSG00000237973","Tophat",NA,NA,NA
"47491","TCGA-AB-3000-03A_6","MALAT1","MPO","Tophat",NA,NA,NA
"47492","TCGA-AB-3000-03A_6","MARCKSL1","NT5C2","Tophat",NA,NA,NA
"47493","TCGA-AB-3000-03A_6","MPO","PDE3A","Tophat",NA,NA,NA
"47495","TCGA-AB-3000-03A_6","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
"47496","TCGA-AB-3000-03A_6","P2RY11","EIF3G","Tophat",NA,NA,NA
"47497","TCGA-AB-3000-03A_6","PDE3A","ENSG00000225630","Tophat",NA,NA,NA
"47498","TCGA-AB-3000-03A_6","PID1","ENSG00000239935","Tophat",NA,NA,NA
"47501","TCGA-AB-3000-03A_6","PID1","ENSG00000243185","Tophat",NA,NA,NA
"47502","TCGA-AB-3000-03A_6","PID1","ENSG00000248527","Tophat",NA,NA,NA
"47503","TCGA-AB-3000-03A_6","PID1","HFM1","Tophat",NA,NA,NA
"47506","TCGA-AB-3000-03A_6","PLEKHA5","SRSF11","Tophat",NA,NA,NA
"47507","TCGA-AB-3000-03A_6","PSMB8","TAP1","Tophat",NA,NA,NA
"47508","TCGA-AB-3000-03A_6","RPS19","ENSG00000214612","Tophat",NA,NA,NA
"47509","TCGA-AB-3000-03A_6","SDR39U1","KHNYN","Tophat",NA,NA,NA
"47510","TCGA-AB-3000-03A_6","SEC14L1","HFM1","Tophat",NA,NA,NA
"47512","TCGA-AB-3000-03A_6","SLC5A2","C16orf58","Tophat",NA,NA,NA
"47513","TCGA-AB-3000-03A_6","SPAG5-AS1","KIAA0100","Tophat",NA,NA,NA
"47514","TCGA-AB-3000-03A_6","TCIRG1","ENSG00000255031","Tophat",NA,NA,NA
"47515","TCGA-AB-3000-03A_6","ZMIZ2","ZMIZ1","Tophat",NA,NA,NA
"47516","TCGA-AB-3000-03A_6","ADSL","SGSM3",NA,"Soapfuse",NA,NA
"47527","TCGA-AB-3000-03A_6","AEBP2","MPHOSPH8",NA,"Soapfuse",NA,NA
"47535","TCGA-AB-3000-03A_6","CTBS","GNG5",NA,"Soapfuse",NA,NA
"47547","TCGA-AB-3000-03A_6","DHTKD1","SEC61A2",NA,"Soapfuse",NA,NA
"47557","TCGA-AB-3000-03A_6","EVI2A","EVI2B",NA,"Soapfuse",NA,NA
"47562","TCGA-AB-3000-03A_6","FAM117A","SLC35B1",NA,"Soapfuse",NA,NA
"47607","TCGA-AB-3000-03A_6","FUT4","PIWIL4",NA,"Soapfuse",NA,NA
"47609","TCGA-AB-3000-03A_6","GBGT1","RALGDS",NA,"Soapfuse",NA,NA
"47624","TCGA-AB-3000-03A_6","HACL1","COLQ",NA,"Soapfuse",NA,NA
"47696","TCGA-AB-3000-03A_6","HCK","TM9SF4",NA,"Soapfuse",NA,NA
"47708","TCGA-AB-3000-03A_6","KIAA1267","ARL17A",NA,"Soapfuse",NA,NA
"47716","TCGA-AB-3000-03A_6","KIAA1267","ARL17B",NA,"Soapfuse",NA,NA
"47722","TCGA-AB-3000-03A_6","KLHL33","TEP1",NA,"Soapfuse",NA,NA
"47724","TCGA-AB-3000-03A_6","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"47758","TCGA-AB-3000-03A_6","PRR13","PCBP2",NA,"Soapfuse",NA,NA
"47772","TCGA-AB-3000-03A_6","RNF4","C4orf8",NA,"Soapfuse",NA,NA
"47777","TCGA-AB-3000-03A_6","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"47780","TCGA-AB-3000-03A_6","SIRPB1","SIRPD",NA,"Soapfuse",NA,NA
"47789","TCGA-AB-3000-03A_6","SMG5","PAQR6",NA,"Soapfuse",NA,NA
"47807","TCGA-AB-3000-03A_6","SUGT1P","NOL6",NA,"Soapfuse",NA,NA
"47814","TCGA-AB-3000-03A_6","TAS2R14","PRR4",NA,"Soapfuse",NA,NA
"47816","TCGA-AB-3000-03A_6","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"47822","TCGA-AB-3000-03A_6","VAMP8","VAMP5",NA,"Soapfuse",NA,NA
"47824","TCGA-AB-3000-03A_6","ZNF738","CHMP1A",NA,"Soapfuse",NA,NA
"47826","TCGA-AB-3000-03A_6","ZNF782","ZNF510",NA,"Soapfuse",NA,NA
"47830","TCGA-AB-3000-03A_8","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"47831","TCGA-AB-3000-03A_8","ANKRD30BL","MPO","Tophat",NA,NA,NA
"47832","TCGA-AB-3000-03A_8","ANKRD30BL","PDE3A","Tophat",NA,NA,NA
"47833","TCGA-AB-3000-03A_8","ARL8B","TEX101","Tophat",NA,NA,NA
"47834","TCGA-AB-3000-03A_8","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"47835","TCGA-AB-3000-03A_8","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"47836","TCGA-AB-3000-03A_8","CD74","HFM1","Tophat",NA,NA,NA
"47837","TCGA-AB-3000-03A_8","CSNK1G2","JAK2","Tophat",NA,NA,NA
"47838","TCGA-AB-3000-03A_8","DALRD3","WDR6","Tophat",NA,NA,NA
"47839","TCGA-AB-3000-03A_8","DDX3Y","DDX3X","Tophat",NA,NA,NA
"47840","TCGA-AB-3000-03A_8","DLG2","UNC45B","Tophat",NA,NA,NA
"47844","TCGA-AB-3000-03A_8","ENO1","EDARADD","Tophat",NA,NA,NA
"47845","TCGA-AB-3000-03A_8","FBXL19","FBXL19-AS1","Tophat",NA,NA,NA
"47846","TCGA-AB-3000-03A_8","GRID2","GNB2L1","Tophat",NA,NA,NA
"47847","TCGA-AB-3000-03A_8","HFM1","CD74","Tophat",NA,NA,NA
"47849","TCGA-AB-3000-03A_8","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"47850","TCGA-AB-3000-03A_8","HFM1","PCBD2","Tophat",NA,NA,NA
"47853","TCGA-AB-3000-03A_8","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"47859","TCGA-AB-3000-03A_8","HLA-G","HLA-B","Tophat",NA,NA,NA
"47860","TCGA-AB-3000-03A_8","HSH2D","CD3EAP",NA,"Soapfuse",NA,NA
"47862","TCGA-AB-3000-03A_8","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"47863","TCGA-AB-3000-03A_8","KANSL1","ENSG00000246634","Tophat",NA,NA,NA
"47864","TCGA-AB-3000-03A_8","KIAA0825","PCBD2","Tophat",NA,NA,NA
"47866","TCGA-AB-3000-03A_8","MPO","ANKRD30BL","Tophat",NA,NA,NA
"47871","TCGA-AB-3000-03A_8","MPO","PDE3A","Tophat",NA,NA,NA
"47872","TCGA-AB-3000-03A_8","NOTCH2","ENSG00000241781","Tophat",NA,NA,NA
"47873","TCGA-AB-3000-03A_8","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
"47874","TCGA-AB-3000-03A_8","NUDT5","SEC61A2","Tophat",NA,NA,NA
"47875","TCGA-AB-3000-03A_8","PABPC1","PABPC3","Tophat",NA,NA,NA
"47876","TCGA-AB-3000-03A_8","PID1","ENSG00000251948","Tophat",NA,NA,NA
"47877","TCGA-AB-3000-03A_8","PID1","HFM1","Tophat",NA,NA,NA
"47878","TCGA-AB-3000-03A_8","PSMB8","TAP1","Tophat",NA,NA,NA
"47879","TCGA-AB-3000-03A_8","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"47880","TCGA-AB-3000-03A_8","SEC14L1","HFM1","Tophat",NA,NA,NA
"47881","TCGA-AB-3000-03A_8","SEC61A2","MAPK14","Tophat",NA,NA,NA
"47882","TCGA-AB-3000-03A_8","SLC5A2","C16orf58","Tophat",NA,NA,NA
"47884","TCGA-AB-3000-03A_8","SPAG5-AS1","KIAA0100","Tophat",NA,NA,NA
"47885","TCGA-AB-3000-03A_8","SRPK2","NKAIN3","Tophat",NA,NA,NA
"47886","TCGA-AB-3000-03A_8","TMC6","TMC8","Tophat",NA,NA,NA
"47887","TCGA-AB-3000-03A_8","WDR6","DALRD3","Tophat",NA,NA,NA
"47890","TCGA-AB-3000-03A_8","ADSL","SGSM3",NA,"Soapfuse",NA,NA
"47901","TCGA-AB-3000-03A_8","C16orf53","MVP",NA,"Soapfuse",NA,NA
"47902","TCGA-AB-3000-03A_8","CCL5","LYZ",NA,"Soapfuse",NA,NA
"47904","TCGA-AB-3000-03A_8","DCTN1","SLC4A5",NA,"Soapfuse",NA,NA
"47992","TCGA-AB-3000-03A_8","EAF2","SLC15A2",NA,"Soapfuse",NA,NA
"47996","TCGA-AB-3000-03A_8","FAM117A","SLC35B1",NA,"Soapfuse",NA,NA
"48017","TCGA-AB-3000-03A_8","FUT4","PIWIL4",NA,"Soapfuse",NA,NA
"48021","TCGA-AB-3000-03A_8","GPX7","FAM159A",NA,"Soapfuse",NA,NA
"48025","TCGA-AB-3000-03A_8","HACL1","COLQ",NA,"Soapfuse",NA,NA
"48081","TCGA-AB-3000-03A_8","HNRNPUL2","BSCL2",NA,"Soapfuse",NA,NA
"48084","TCGA-AB-3000-03A_8","KLF16","REXO1",NA,"Soapfuse",NA,NA
"48086","TCGA-AB-3000-03A_8","KLHL33","TEP1",NA,"Soapfuse",NA,NA
"48090","TCGA-AB-3000-03A_8","LSP1","TNNT3",NA,"Soapfuse",NA,NA
"48099","TCGA-AB-3000-03A_8","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"48106","TCGA-AB-3000-03A_8","NSF","LRRC37A",NA,"Soapfuse",NA,NA
"48112","TCGA-AB-3000-03A_8","NSF","LRRC37A2",NA,"Soapfuse",NA,NA
"48116","TCGA-AB-3000-03A_8","NSF","LRRC37A3",NA,"Soapfuse",NA,NA
"48118","TCGA-AB-3000-03A_8","NSUN4","FAAH",NA,"Soapfuse",NA,NA
"48142","TCGA-AB-3000-03A_8","PRH1","PRR4",NA,"Soapfuse",NA,NA
"48143","TCGA-AB-3000-03A_8","PRIM1","NACA",NA,"Soapfuse",NA,NA
"48144","TCGA-AB-3000-03A_8","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"48148","TCGA-AB-3000-03A_8","SFT2D2","TBX19",NA,"Soapfuse",NA,NA
"48151","TCGA-AB-3000-03A_8","TAS2R14","PRH1",NA,"Soapfuse",NA,NA
"48152","TCGA-AB-3000-03A_8","TAS2R14","PRR4",NA,"Soapfuse",NA,NA
"48153","TCGA-AB-3000-03A_8","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"48159","TCGA-AB-3000-03A_8","TPD52L2","DNAJC5",NA,"Soapfuse",NA,NA
"48180","TCGA-AB-3000-03A_8","VAMP8","VAMP5",NA,"Soapfuse",NA,NA
"48183","TCGA-AB-3001-03A_1","ANKRD30BL","EGR1","Tophat",NA,NA,NA
"48185","TCGA-AB-3001-03A_1","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"48186","TCGA-AB-3001-03A_1","ANKRD30BL","ENSG00000237973","Tophat",NA,NA,NA
"48187","TCGA-AB-3001-03A_1","ANKRD30BL","MPO","Tophat",NA,NA,NA
"48188","TCGA-AB-3001-03A_1","ANKRD30BL","PABPC1","Tophat",NA,NA,NA
"48190","TCGA-AB-3001-03A_1","AP2A1","FUZ","Tophat",NA,NA,NA
"48191","TCGA-AB-3001-03A_1","ARL8B","TEX101","Tophat",NA,NA,NA
"48192","TCGA-AB-3001-03A_1","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"48193","TCGA-AB-3001-03A_1","C16orf58","SLC5A2","Tophat",NA,NA,NA
"48194","TCGA-AB-3001-03A_1","DLG2","UNC45B","Tophat",NA,NA,NA
"48195","TCGA-AB-3001-03A_1","FER","GNB2L1","Tophat",NA,NA,NA
"48196","TCGA-AB-3001-03A_1","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"48197","TCGA-AB-3001-03A_1","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"48198","TCGA-AB-3001-03A_1","HFM1","PCBD2","Tophat",NA,NA,NA
"48199","TCGA-AB-3001-03A_1","HLA-C","HLA-B","Tophat",NA,NA,NA
"48202","TCGA-AB-3001-03A_1","HSP90B1","LRRC28","Tophat",NA,NA,NA
"48203","TCGA-AB-3001-03A_1","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"48205","TCGA-AB-3001-03A_1","JAK2","TCF3","Tophat",NA,NA,NA
"48206","TCGA-AB-3001-03A_1","LMTK2","TBC1D5","Tophat",NA,NA,NA
"48207","TCGA-AB-3001-03A_1","MPO","ANKRD30BL","Tophat",NA,NA,NA
"48208","TCGA-AB-3001-03A_1","PCBD2","ENSG00000226958","Tophat",NA,NA,NA
"48209","TCGA-AB-3001-03A_1","PCBD2","VPS13B","Tophat",NA,NA,NA
"48210","TCGA-AB-3001-03A_1","PID1","ENSG00000239776","Tophat",NA,NA,NA
"48211","TCGA-AB-3001-03A_1","PML","RARA",NA,"Soapfuse",NA,NA
"48309","TCGA-AB-3001-03A_1","PPEF2","HFM1","Tophat",NA,NA,NA
"48310","TCGA-AB-3001-03A_1","RPS19","ENSG00000214612","Tophat",NA,NA,NA
"48311","TCGA-AB-3001-03A_1","SEC14L1","HFM1","Tophat",NA,NA,NA
"48313","TCGA-AB-3001-03A_1","SRPK2","NKAIN3","Tophat",NA,NA,NA
"48314","TCGA-AB-3001-03A_1","WDR6","DALRD3","Tophat",NA,NA,NA
"48315","TCGA-AB-3001-03A_1","ACCS","EXT2",NA,"Soapfuse",NA,NA
"48321","TCGA-AB-3001-03A_1","C9orf43","RGS3",NA,"Soapfuse",NA,NA
"48327","TCGA-AB-3001-03A_1","CTSLL2","BMS1P6",NA,"Soapfuse",NA,NA
"48329","TCGA-AB-3001-03A_1","FAM175A","HELQ",NA,"Soapfuse",NA,NA
"48357","TCGA-AB-3001-03A_1","GLYCTK","DNAH1",NA,"Soapfuse",NA,NA
"48360","TCGA-AB-3001-03A_1","NCRNA00103","CD99",NA,"Soapfuse",NA,NA
"48364","TCGA-AB-3001-03A_1","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"48404","TCGA-AB-3001-03A_1","RARA","PML",NA,"Soapfuse",NA,NA
"48405","TCGA-AB-3001-03A_1","RNF4","C4orf8",NA,"Soapfuse",NA,NA
"48410","TCGA-AB-3001-03A_1","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"48414","TCGA-AB-3001-03A_1","TGIF2","C20orf24",NA,"Soapfuse",NA,NA
"48426","TCGA-AB-3001-03A_1","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"48429","TCGA-AB-3001-03A_1","TRBV20-1","TRBC2",NA,"Soapfuse",NA,NA
"48433","TCGA-AB-3001-03A_1","TRGJP1","TRGC1",NA,"Soapfuse",NA,NA
"48434","TCGA-AB-3001-03A_1","TRIM58","OR2W3",NA,"Soapfuse",NA,NA
